track_name,track_artist,track_popularity,track_album_name,track_album_release_date,duration_ms
Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix,Ellie Goulding,61,Close To Me (Remixes),2019-02-01,223533
Darkside,Alan Walker,76,Different World,2018-12-14,211680
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,83,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),2019-04-25,163805
Body (feat. brando),Loud Luxury,63,Body (feat. brando),2017-10-27,163216
Who's Got Your Love,Cheat Codes,70,Who's Got Your Love,2019-03-15,157000
Never Go Back - Robin Schulz Remix,Dennis Lloyd,70,Never Go Back (Remixes),2019-06-07,184653
Pumped Up,Klingande,56,Pumped Up,2017-09-08,177073
California,Hot Shade,65,California,2018-05-04,169157
Solo Dance,Martin Jensen,61,Solo Dance,2016-11-04,174933
Replay,Davai,60,Replay,2017-08-25,202520
Think About You - Galantis Remix,Kygo,63,Think About You (Galantis Remix),2019-04-12,181040
Love No More,Loud Luxury,54,Love No More,2018-08-31,168636
All Falls Down (feat. Juliander),Alan Walker,70,Different World,2018-12-14,198880
Lonely Together (feat. Rita Ora),Avicii,6,Phoenix (Deluxe Edition),2018-11-23,181960
Remind Me to Forget,Kygo,70,Kids in Love,2017-11-03,217293
Next To Me,Axel Johansson,54,Next To Me,2018-04-20,179500
Giant (with Rag'n'Bone Man),Calvin Harris,83,Giant (with Rag'n'Bone Man),2019-01-11,229184
Happier - Tiësto’s AFTR:HRS Remix,Ed Sheeran,53,Happier (Tiësto’s AFTR:HRS Remix),2018-06-01,216000
Hum With Me,John De Sohn,55,Hum With Me,2017-06-09,167871
Without You (feat. Sandro Cavazza),Avicii,81,AVĪCI (01),2017-08-10,181673
Call On Me - Ryan Riback Remix,Starley,58,Call On Me,2016-10-07,222000
Sad (feat. Afrojack),Chico Rose,75,Sad (feat. Afrojack),2019-08-30,161280
Stargazing,Kygo,73,Stargazing - EP,2017-09-21,236853
Symphony (feat. Zara Larsson),Clean Bandit,73,What Is Love? (Deluxe Edition),2018-11-30,212733
Stay Young,Mike Perry,57,Stay Young,2017-09-01,157005
More Than You Know,Axwell /\ Ingrosso,25,More Than You Know,2017-05-24,203000
Why Boy,Steff da Campo,55,Why Boy,2019-06-07,150005
The Nights,Avicii,80,The Days / Nights,2014-01-01,176658
Rich Love (with Seeb),OneRepublic,69,Rich Love,2017-07-14,201257
Mama,Jonas Blue,74,Blue,2018-11-09,184134
Feel Good,Felix Jaehn,65,I,2018-02-16,166947
IDGAF - Hazers Remix,Dua Lipa,50,IDGAF (Remixes),2018-02-23,240617
Breathe (feat. Ina Wroldsen),Jax Jones,66,Snacks,2019-07-12,208107
Rockstar,Ilkay Sencan,71,Rockstar,2019-06-21,212280
Jackie Chan,Tiësto,79,Jackie Chan,2018-05-18,215760
Moonlight,Gaullin,76,Moonlight,2018-09-07,173067
All I Wanna Do,Martin Jensen,55,All I Wanna Do,2016-04-08,194360
Sweet but Psycho,Ava Max,87,Sweet but Psycho,2018-08-17,187436
Melody - ANGEMI Remix,Lost Frequencies,35,"Melody (Remixes, Pt. 1)",2018-06-15,209341
High On Life (feat. Bonn),Martin Garrix,77,High On Life (feat. Bonn),2018-07-29,230762
So Am I,Ava Max,83,So Am I,2019-03-07,183027
I Know You - Vigiland Remix,Craig David,51,I Know You (Remixes),2018-02-09,183345
Through To You,Lyente,2,Through To You,2018-04-17,129238
Burn Out (feat. Dewain Whitmore),Martin Garrix,68,Burn Out (feat. Dewain Whitmore),2018-09-14,200322
Penny,Dimitri Vangelis & Wyman,50,Penny,2019-03-29,199245
Wait For Me,Steve Brian,42,Wait For Me,2018-10-12,217143
bad guy,Billie Eilish,95,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,194088
Daylight (Airbeat One Anthem 2018),Fluex,50,Daylight (Airbeat One Anthem 2018),2018-06-22,191500
Imagine,Rob Tirea,21,Imagine,2018-04-13,190698
Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,63,Apple Juice (feat. Carla Monroe) [MOTi Remix],2018-11-30,138750
Glitch,Martin Garrix,56,Glitch,2018-12-14,185161
Brand New (Helium),Lvly,2,Brand New (Helium),2018-04-13,173797
Shades Of Voices (Original Mix),PULLER,2,Shades Of Voices (Original Mix),2017-01-23,283193
In Time,CAZZETTE,49,Stereo Mono,2018-10-12,191954
Halfway There (feat. Lena Leon),Tiësto,60,Halfway There (feat. Lena Leon),2019-03-15,195000
Spirit Of Freedom,Dropgun,45,Spirit Of Freedom,2019-01-25,161250
Mama Look at Me Now,Galantis,56,Satisfied (feat. MAX) / Mama Look at Me Now,2018-07-13,178132
Toxic Rain - No Class Remix,Alicia Madison,41,Toxic Rain (No Class Remix),2018-05-11,190992
The Beat,Mike Williams,70,The Beat,2018-07-23,162187
Wild Wild Son,Armin van Buuren,57,Wild Wild Son,2018-10-12,213707
Waiting For Love,Avicii,16,Stories,2015-10-02,230613
Shelter (Mix Cut) - Yoel Lewis Remix,Dash Berlin,48,Trance Top 1000 (Mini Mix 006) - Armada Music,2018-04-20,105219
Like I Do,David Guetta,72,Like I Do,2018-02-22,202500
Skyline,Catiso,2,Mercury,2018-02-23,176260
Callin' - Extended Mix,Lush & Simon,2,Callin',2018-06-01,217500
Roads,Vargas & Lagola,66,Roads,2018-02-09,234680
Jackie Chan,Tiësto,60,Jackie Chan,2018-05-18,215676
Came Here for Love,Sigala,68,Came Here for Love,2017-06-09,202999
Kids in Love - Don Diablo Remix,Kygo,50,Kids in Love (Don Diablo Remix),2018-05-11,195714
Let You Down - Chris Royal Remix,Bombs Away,39,Let You Down (Remixes),2018-04-16,172500
Mercury,Catiso,1,Mercury,2018-02-23,189625
Different Place,STVCKS,4,Different Place,2018-03-02,171712
One Last Time,Ariana Grande,16,My Everything (Deluxe),2014-08-22,197267
I Feel The Love,Tritonal,58,Painting With Dreams,2016-09-09,213120
No Brainer,DJ Khaled,77,No Brainer,2018-07-27,260000
Sun Is Shining,Axwell /\ Ingrosso,71,More Than You Know,2017-07-28,254653
Breathe,Jax Jones,65,Breathe,2017-12-01,207630
In the Name of Love,Martin Garrix,80,In the Name of Love,2016-07-29,195707
Pure Gold,oomiee,1,KEEN: Workout Vol. 1,2017-09-01,147187
Turning Up,ARASHI,67,Turning Up,2019-11-03,182633
Winter Hitori feat. ASOBOiSM,Shinn Yamada,28,Winter Hitori feat. ASOBOiSM,2019-12-11,218357
9と4分の3番線で君を待つ (Run Away) - Japanese Ver.,TOMORROW X TOGETHER,48,MAGIC HOUR,2020-01-14,211867
Nobody Knows,Hiroomi Tosaka,39,Who Are You?,2020-01-08,221233
One in a Million -奇跡の夜に-,GENERATIONS from EXILE TRIBE,60,SHONEN CHRONICLE,2019-11-21,222932
別世界,E-girls,29,別世界,2020-01-29,224882
Gimme GImme,iamSHUM,21,Gimme GImme,2019-12-11,230943
御伽の街,DAOKO,40,御伽の街,2020-01-15,203147
ボイスメモ No. 5,CHANMINA,37,ボイスメモ No. 5,2020-01-17,163040
Now & Forever (feat. SONPUB & 向井太一),香取慎吾,38,20200101,2020-01-01,215140
Make A Move - Pt. 2,EMMA WAHLIN,17,Make A Move (Pt. 2),2020-01-17,181200
光線,Ghost like girlfriend,30,光線,2020-01-15,208333
ZONE OF GOLD,Ryuji Imaichi,31,ZONE OF GOLD,2020-01-15,195433
LOVE + PARTY,CREAM,37,LOVE + PARTY,2019-12-25,193553
WAKE ME UP,THE RAMPAGE from EXILE TRIBE,35,FULLMETAL TRIGGER,2020-01-15,240100
New Page,INTERSECTION,49,New Page,2020-01-08,270904
Easy Breezy,chelmico,42,Easy Breezy,2020-01-17,208376
TOTSUKA feat. サイプレス上野,ASOBOiSM,23,TOTSUKA feat. サイプレス上野,2020-01-17,225412
taste,FlowBack,34,taste,2019-12-11,223920
I don’t wanna do,SARM,27,I don’t wanna do,2020-01-12,244061
A-RA-SHI:Reborn,ARASHI,60,A-RA-SHI : Reborn,2019-12-20,205928
Light,SIRUP,53,Light,2019-11-22,228371
Night Ship,Yo-Sea,30,Night Ship,2020-01-15,162827
Fly me 2,eill,41,SPOTLIGHT,2019-11-06,217000
Not Enough,Rei Yasuda,29,Asymmetry,2019-11-27,292587
COLORLESS,Daichi Miura,54,COLORLESS,2019-12-04,196367
New Shoes - feat.Shun Murakami,phai,21,New Shoes (feat.Shun Murakami),2020-01-15,232832
MarudeSaturday Night,BABY-T,21,MarudeSaturday Night,2019-12-02,214118
FUTARI x PARTY,CREAM,40,FUTARI x PARTY,2019-11-27,184935
SUPERSTAR,真之介,26,SUPERSTAR,2020-01-08,193417
Be on the Stage,KEITA,26,Be on the Stage,2019-12-18,232973
space shuttle,空音,36,space shuttle,2019-11-20,224333
Amazing!,Sakurako Ohara,32,Amazing!,2020-01-15,199440
TO-KE-TE,HAN-KUN,34,TO-KE-TE,2019-12-16,214627
JAM fo'freedom (SASUKE Remix),RUN THE FLOOR,21,THE 4CE,2020-01-15,211547
You're the Reason - English ver.,INTERSECTION,36,You're the Reason (English ver.),2019-12-25,198368
Made In JPN,DEAN FUJIOKA,36,Shelly,2019-12-11,210134
See You Later,Chocoholic,42,See You Later,2019-11-20,200712
Possible,片寄涼太,49,Possible,2020-01-07,283400
All Over You,Boys Get Hurt,12,All Over You,2019-12-23,212211
Where Would You Go?,SkyLogic,16,Where Would You Go?,2019-12-14,208333
Call My Name - Remix,YUTO,27,Call My Name (Remix),2019-10-26,166523
DAYZ,AAAMYYY,44,DAYZ,2019-11-13,311976
Simple Things,HarukiD,21,Simple Things,2020-01-12,157288
SUN DAY - Shinichi Osawa Remix,HIRAIDAI,41,SUN DAY (Shinichi Osawa Remix),2019-11-17,264935
SPOTLIGHT,eill,44,SPOTLIGHT,2019-11-06,221387
let me know,blanchehor,39,let me know,2019-11-09,220631
Y.E.S,KEITA,21,Y.E.S,2019-11-20,146500
Rich&Famous - feat. Sean Paul,Kumi Koda,35,re(CORD),2019-11-13,249187
ミズノナカヘ - Car TAX remix,yu-re:meu,16,Unstable Unstoppable,2020-01-11,237071
EASY LOVE,Gear 2nd,27,EASY LOVE,2019-10-30,225273
PARADE,Miliyah,37,PARADE,2019-10-26,244187
Obsession,広瀬大地,30,Obsession,2019-10-23,214132
Shine,DJ PIGER,35,Shine,2019-10-16,207213
Upside Down,RYPPHYPE,26,Upside Down,2019-11-20,208530
B.S.G.S.,sooogood!,30,B.S.G.S.,2019-11-20,141473
Bitten By You,Monkey Majik,40,Bitten By You,2019-10-23,242627
For Me,WAPLAN,31,For Me,2019-10-30,221100
Sway,AATA,27,BLUE MOMENT,2019-12-11,241164
Nobody,Beverly,31,INFINITY,2019-12-04,213147
Adios,EVERGLOW,74,HUSH,2019-08-19,189147
Dumb,BVNDIT,59,BE!,2019-11-05,190903
THURSDAY,GOT7,63,Call My Name,2019-11-04,206578
Snapping,CHUNG HA,73,Flourishing,2019-06-24,213164
WONDERLAND,ATEEZ,72,TREASURE EP.FIN: All To Action,2019-10-08,199013
DDU-DU DDU-DU,BLACKPINK,68,SQUARE UP,2018-06-15,209355
Like always,X1,58,QUANTUM LEAP,2019-08-27,204893
Answer,ATEEZ,72,TREASURE EPILOGUE : Action To Answer,2020-01-06,219760
피카부 Peek-A-Boo,Red Velvet,70,Perfect Velvet - The 2nd Album,2017-11-17,189050
DRIP,HINAPIA,59,New Start,2019-11-03,200465
Jopping,SuperM,75,SuperM - The 1st Mini Album,2019-10-04,251293
HIP,Mamamoo,81,reality in BLACK,2019-11-14,195307
BBoom BBoom,MOMOLAND,70,GREAT!,2018-01-03,208863
Dumb Litty,KARD,65,KARD 2nd Digital Single ‘Dumb Litty’,2019-09-22,193160
POP/STARS,K/DA,75,POP/STARS,2018-11-03,191100
MIDDLE OF THE NIGHT,Monsta X,69,MIDDLE OF THE NIGHT,2019-12-06,166213
Boy With Luv (feat. Halsey),BTS,85,MAP OF THE SOUL : PERSONA,2019-04-12,229773
Bon Bon Chocolat,EVERGLOW,72,ARRIVAL OF EVERGLOW,2019-03-18,228682
gogobebe,Mamamoo,72,White Wind,2019-03-14,195856
IDOL,BTS,75,Love Yourself 結 'Answer',2018-08-24,222732
MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,65,MIC Drop (feat. Desiigner) [Steve Aoki Remix],2017-11-24,238726
KILLING ME,iKON,63,NEW KIDS : CONTINUE,2018-08-02,193734
As If It's Your Last,BLACKPINK,2,As If It's Your Last,2017-06-22,213264
MIROH,Stray Kids,71,Clé 1 : MIROH,2019-03-25,207617
Forever Love,YOUNGJAE,48,"O,on",2019-10-22,216640
BOSS,NCT,68,NCT 2018 EMPATHY,2018-03-14,210641
Forever Young,BLACKPINK,65,SQUARE UP,2018-06-15,237077
Egotistic,Mamamoo,70,RED MOON,2018-07-16,196018
Bomb Bomb,KARD,66,KARD 1st Digital Single ‘Bomb Bomb’,2019-03-27,163509
DNA,BTS,71,Love Yourself 承 'Her',2017-09-18,223123
Roller Coaster,CHUNG HA,2,Offset,2018-01-18,212136
YES or YES,TWICE,7,YES or YES,2018-11-05,237685
FLASH,X1,69,QUANTUM LEAP,2019-08-27,211320
HANN (Alone),(G)I-DLE,66,HANN (Alone),2018-08-14,205820
하드캐리 Hard Carry,GOT7,1,FLIGHT LOG : TURBULENCE,2016-09-27,193579
ME,CLC,64,ME,2019-05-30,193253
BAAM,MOMOLAND,66,Fun to The World,2018-06-26,208475
DDD,EXID,60,Full Moon,2017-11-08,205821
Starry Night,Mamamoo,67,Yellow Flower,2018-03-07,211237
Siren,SUNMI,0,WARNING,2018-09-26,197252
HIT,SEVENTEEN,66,HIT,2019-08-05,203493
Heroine,SUNMI,62,Heroine,2018-01-18,195000
Way Back Home,SHAUN,66,Take,2018-06-27,214137
I’m So Hot,MOMOLAND,61,Show Me,2019-03-20,200243
Me & You,EXID,61,WE,2019-05-15,203507
No,CLC,61,No.1,2019-01-30,181976
PICK ME,PRODUCE 48,58,PRODUCE 48 - NEKKOYA (PICK ME),2018-05-10,279423
WANT,TAEMIN,63,WANT - The 2nd Mini Album,2019-02-11,208968
Fever,GFRIEND,67,GFRIEND The 7th Mini Album `FEVER SEASON`,2019-07-01,214293
Room Shaker,Ailee,57,butterFLY,2019-07-02,195027
Power Up,Red Velvet,65,Summer Magic - Summer Mini Album,2018-08-06,202040
LALALAY 날라리,SUNMI,70,LALALAY 날라리,2019-08-27,174880
8282(Party),twlv,40,8282(Party),2019-08-04,188893
D.D.D,THE BOYZ,55,DREAMLIKE,2019-08-19,212363
Not That Type,gugudan,54,Act.5 New Action,2018-11-06,191994
Humph!,PENTAGON,63,SUM(ME:R),2019-07-17,192613
Play It Cool,Monsta X,56,Take.2 We Are Here.,2019-02-18,186799
AH YEAH,WINNER,60,WE,2019-05-15,176906
SHA LA LA,PENTAGON,56,Genie:us,2019-03-27,194904
SUNDAY,FANATICS,42,THE SIX,2019-08-06,210018
BEEP BEEP,RUANN,45,BEEP BEEP,2019-07-31,210827
The Only (feat. IRENE of Red Velvet),Raiden,54,The Only (feat. IRENE of Red Velvet),2019-08-02,186918
Break the Distance,ELYAZ,30,Break the Distance,2018-07-06,230039
I Could Get Used To This,Becky Hill,64,I Could Get Used To This,2019-03-29,193856
Therapy,Armin van Buuren,52,Therapy,2018-04-20,186187
Sunshine,David Guetta,54,Nothing but the Beat (Ultimate Edition),2012-12-07,360960
Giant - Robin Schulz Remix,Calvin Harris,16,Giant (Robin Schulz Remix),2019-02-15,193297
Somebody,The Chainsmokers,13,Sick Boy,2018-04-20,223147
Like I Love You,Lost Frequencies,58,Like I Love You,2018-09-14,190174
Walk Away,Alle Farben,61,Walk Away,2019-03-29,196640
I Need You,Armin van Buuren,24,I Need You,2017-01-27,206750
Without You (feat. Sandro Cavazza),Avicii,27,AVĪCI (01),2017-08-10,181673
Something Just Like This - Alesso Remix,The Chainsmokers,56,Something Just Like This (Remix Pack),2017-04-28,252933
Don't You Worry Child - Radio Edit,Swedish House Mafia,77,Don't You Worry Child,2012-09-14,212862
Fine Day,Keanu Silva,2,Fine Day,2018-07-27,194967
BOOM,Tiësto,70,BOOM,2018-01-26,179512
Whispers,ELYAZ,9,Whispers,2016-12-02,174015
Secrets - Radio Edit,Tiësto,65,Secrets (Radio Edit),2015-04-03,216967
Forever,Martin Garrix,62,Forever,2017-10-20,218437
Carry Me Home (feat. Jake Reese),KSHMR,64,Carry Me Home (feat. Jake Reese),2018-06-15,191250
A Sky Full of Stars,Coldplay,78,Ghost Stories,2014-05-19,268467
Don't Let Me Down - Illenium Remix,The Chainsmokers,64,Don't Let Me Down (Remixes),2016-05-27,218933
Selfish,Dimitri Vegas & Like Mike,69,Selfish,2019-02-15,167857
The Days,Avicii,67,The Days / Nights,2014-01-01,278480
My Way,Calvin Harris,77,My Way,2016-09-16,219160
I Love You,Axwell /\ Ingrosso,7,I Love You,2017-02-10,191000
Happy Now,Zedd,80,Happy Now,2018-07-18,207030
Born To Be Yours,Kygo,75,Born To Be Yours,2018-06-15,193321
Counting Stars,OneRepublic,80,Native,2013-01-01,257267
Recognise,Lost Frequencies,36,Recognise,2019-03-08,186062
Like I Love You,Lost Frequencies,48,Like I Love You,2018-09-14,190673
Don't Give Up On Me,Armin van Buuren,49,Don't Give Up On Me,2019-03-29,185212
Bromance - Avicii Remix,Tim Berg,7,10 Years Armada,2013-11-22,150160
This Is What It Feels Like,Armin van Buuren,65,Intense,2013-05-03,204360
If I Lose Myself - Alesso vs OneRepublic,OneRepublic,44,If I Lose Myself (Alesso vs OneRepublic),2013-01-01,214067
Lions in the Wild,Martin Garrix,2,Lions in the Wild,2016-05-27,211890
Blame,Calvin Harris,75,Motion,2014-10-31,212960
Lovers on the Sun (feat. Sam Martin),David Guetta,47,Listen (Deluxe),2014-11-24,203520
Broken Arrows,Avicii,10,Stories,2015-10-02,232760
Red Lights,Tiësto,69,A Town Called Paradise,2014-06-13,262200
Now That I've Found You,Martin Garrix,57,Now That I've Found You,2016-03-11,192632
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,66,I Could Be The One [Avicii vs Nicky Romero],2012-01-01,208316
Something New,Axwell /\ Ingrosso,4,Something New,2015-01-20,247160
"Alone, Pt. II",Alan Walker,85,"Alone, Pt. II",2019-12-27,179053
Family,The Chainsmokers,85,World War Joy,2019-12-06,194827
All That She Wants,Campsite Dream,50,All That She Wants,2020-01-10,139405
Push My Luck,The Chainsmokers,66,World War Joy...Push My Luck,2019-11-08,181844
Some Say - Felix Jaehn Remix,Nea,63,Some Say (Felix Jaehn Remix),2020-01-10,186878
Here Comes The Sun,Campsite Dream,43,Here Comes The Sun,2019-12-06,149795
Roses - Imanbek Remix,SAINt JHN,88,Roses (Imanbek Remix),2019-10-09,176840
Sad,Aivarask,56,Sad,2019-08-23,175200
Safety (feat. DJ Snake),GASHI,63,Safety (feat. DJ Snake),2019-08-28,177781
Summer Lover (feat. Devin & Nile Rodgers),Oliver Heldens,61,Summer Lover (feat. Devin & Nile Rodgers),2019-04-12,194481
We Got Love,Sigala,76,We Got Love,2019-11-01,213041
Mr Todd Terry,Riton,50,Mr Todd Terry,2019-12-13,167306
As Far as Feelings Go,Alle Farben,66,As Far as Feelings Go,2019-10-11,210827
Summer Fade (feat. Anna of the North),Snakehips,64,Summer Fade (feat. Anna of the North),2019-08-28,204711
Loving Myself (feat. Raphaella),Henri PFR,59,Loving Myself (feat. Raphaella),2019-11-29,174051
Haloes,Ina Wroldsen,64,Haloes,2019-09-20,171344
Gotta Let Go,Hypanda,56,Gotta Let Go,2019-08-30,190093
Narcotic,Younotus,77,Narcotic,2019-04-26,192387
Do You Mean (feat. Ty Dolla $ign & bülow),The Chainsmokers,17,World War Joy...Do You Mean,2019-04-26,193176
"My One (feat. Tory Lanez, Kranium & Dappy) (Todd Edwards Remix)",Wiley,38,My One (Todd Edwards Remix),2019-08-02,191283
Be Someone,CamelPhat,66,Be Someone,2019-06-04,204568
Do You Miss Me Much - Wookie Remix,Craig David,30,Do You Miss Me Much (Wookie Remix),2019-09-13,262507
Ghost,Au/Ra,72,Ghost,2019-10-17,177630
Stand By (feat. Rudimental) [#CWC19],LORYN,58,Stand By (feat. Rudimental) [#CWC19],2019-05-17,189274
Acid Dreams,MAX,65,Acid Dreams,2019-07-19,183930
Kills You Slowly,The Chainsmokers,12,World War Joy...Kills You Slowly,2019-03-29,213333
Don't Worry Bout Me - Alle Farben Remix,Zara Larsson,48,Don't Worry Bout Me (Remixes),2019-05-03,171914
Let Me Love You,Campsite Dream,41,Let Me Love You,2019-06-21,191200
Spicy - with Diplo & Charli XCX,Herve Pagez,59,Spicy (with Diplo & Charli XCX),2019-05-30,157867
Summer Lover (feat. Devin & Nile Rodgers) - Moguai Remix,Oliver Heldens,38,Summer Lover (Moguai Remix) (feat. Devin & Nile Rodgers),2019-06-28,189875
Mistaken (feat. Alex Aris),Martin Garrix,68,Mistaken (feat. Alex Aris),2019-03-31,282481
Instagram - Dimitri Vegas & Like Mike VS Trobi Remix,Dimitri Vegas & Like Mike,41,Instagram (The Remixes),2019-11-08,144762
Do It Again,Steve Aoki,5,Do It Again,2019-04-19,176129
Can We Pretend (feat. Cash Cash),P!nk,75,Can We Pretend (feat. Cash Cash),2019-04-11,224360
On My Way,Alan Walker,83,On My Way,2019-03-21,193798
Body 2 Body,MK,61,Body 2 Body,2019-05-10,145574
Late Night Feelings - Jax Jones Midnight Snack Remix,Mark Ronson,58,Late Night Feelings (Jax Jones Midnight Snack Remix),2019-05-20,228387
Shy Guy,Campsite Dream,48,Shy Guy,2019-04-12,186953
Late Night Feelings (feat. Lykke Li),Mark Ronson,69,Late Night Feelings (feat. Lykke Li),2019-04-12,251029
No New Friends - Dombresky Remix,Sia,55,No New Friends (Remixes),2019-05-16,246720
"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,79,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",2019-02-28,158027
"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",Sia,62,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,195747
All My Friends (feat. Tinashe & Chance the Rapper),Snakehips,74,All My Friends (feat. Tinashe & Chance the Rapper),2015-10-21,229747
Dancing With A Stranger (with Normani),Sam Smith,87,Dancing With A Stranger (with Normani),2019-01-11,171030
Play,K-391,78,Play,2019-08-30,167977
Say You'll Be There,Campsite Dream,40,Say You'll Be There,2019-01-18,169500
Diamond Heart,Alan Walker,69,Different World,2018-12-14,240333
Paris,The Chainsmokers,75,Paris,2017-01-13,221520
Stole the Show,Kygo,75,Cloud Nine,2016-05-13,223187
Lose Yourself to Dance,Daft Punk,71,Random Access Memories,2013-05-17,353893
Say My Name,David Guetta,78,7,2018-09-14,198947
Hold My Girl - Martin Jensen Remix,George Ezra,54,Hold My Girl (Remixes),2018-11-23,185345
Final Song,MØ,71,Final Song,2016-05-13,235827
Slow Down (with Calvin Harris),Normani,55,Normani x Calvin Harris,2018-10-22,205986
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,76,Me 4 U,2015-10-16,180566
Born To Be Yours,Kygo,64,Born To Be Yours,2018-06-15,193321
